id,question,answer,category,sub_category,question_type,difficulty_level,confidence,validation_score,review_status
qa_20250822_160549_2740faea,What practical training is provided in B.Pharmacy?,Campus Recruitment Training and Placements.,programs,general,descriptive,basic,0.7,0.9699999999999999,unreviewed
qa_20250822_160549_2ce8d490,What research opportunities are available in B.Pharmacy?,"Meets the immediate industry needs State of art infrastructure Entrepreneur opportunities Why Choose K L College of Pharmacy? Highly qualified,experienced, and dedicated faculty with teaching, researc...",programs,general,descriptive,intermediate,0.7,0.9699999999999999,unreviewed
qa_20250822_160549_059dc0a4,What certifications can I get with B.Pharmacy?,"State of the art laboratories, infrastructure, and library Well experienced faculty with > 70% PhD's Skill enrichment with global certifications Quality research and industry collaborations High impac...",programs,general,descriptive,intermediate,0.7,0.9699999999999999,unreviewed
qa_20250822_160549_5164c221,Is B.Pharmacy AICTE approved?,"Approved by the Pharmacy Council of India (u/s 12), it is located at Green Fields, Vaddeswaram, Guntur District, Andhra Pradesh.",programs,general,yes_no,basic,0.7,0.87,unreviewed
qa_20250822_160549_6ae88c42,Are there exchange programs for B.Pharmacy students?,KLCP is equipped with state-of- the-art infrastructure for its students. Development of global environment among the students with more than 50% International students.,programs,general,yes_no,basic,0.7,0.9699999999999999,unreviewed
qa_20250822_160549_63c1d2c7,What labs are available for B.Pharmacy?,"Over 30+ MoUs have been signed with top foreign Universities. For anyone opting for pharmacy education in India, K L College of Pharmacy, Koneru Lakshmaiah Education Foundation (KLEF) Deemed to be Uni...",programs,general,descriptive,basic,0.7,0.9699999999999999,unreviewed
qa_20250822_160549_3aa27d94,What projects do B.Pharmacy students work on?,Development of global environment among the students with more than 50% International students. KLCP is equipped with state-of- the-art infrastructure for its students.,programs,general,descriptive,basic,0.7,0.9699999999999999,unreviewed
qa_20250822_160549_e1ef2c95,What is unique about B.Pharmacy at KL University?,"Deemed to be University (KLEF). For anyone opting for pharmacy education in India, K L College of Pharmacy, Koneru Lakshmaiah Education Foundation (KLEF) Deemed to be University should be the first ch...",programs,general,factual,basic,0.7,0.9699999999999999,unreviewed
qa_20250822_160549_41137314,What specializations are available in Computer Science?,"-------------------------------------------------------------------------------- Department of Computer Science & Engineering offers undergraduate, post graduate and Doctoral programs with a flexible ...",programs,undergraduate,descriptive,basic,0.7,0.9699999999999999,unreviewed
qa_20250822_160549_b70b7c1e,What specializations are available in CSE congratulates Varun chowdary kothapalli of CSE?,Snehankitha Malayanur for selected for 70% Scholarship grant in California State University-NorthRidge Department of CSE congratulates I-Hawks for winning Yukthi Innovation Challenge with a grant of R...,programs,specializations,descriptive,basic,0.7,0.9699999999999999,unreviewed
qa_20250822_160549_652916f0,What is the duration of B.Tech Computer Science?,"-------------------------------------------------------------------------------- Department of Computer Science & Engineering offers undergraduate, post graduate and Doctoral programs with a flexible ...",programs,undergraduate,factual,basic,0.7,0.9699999999999999,unreviewed
qa_20250822_160549_2f6c78f1,What is the duration of M.Tech in Computer Science?,"-------------------------------------------------------------------------------- Department of Computer Science & Engineering offers undergraduate, post graduate and Doctoral programs with a flexible ...",programs,undergraduate,factual,basic,0.7,0.9699999999999999,unreviewed
qa_20250822_160549_70cd9a93,What subjects are taught in B.Tech Computer Science?,"-------------------------------------------------------------------------------- Department of Computer Science & Engineering offers undergraduate, post graduate and Doctoral programs with a flexible ...",programs,undergraduate,descriptive,basic,0.7,0.9699999999999999,unreviewed
qa_20250822_160549_33a0b5e0,What subjects are taught in M.Tech in Computer Science?,"-------------------------------------------------------------------------------- Department of Computer Science & Engineering offers undergraduate, post graduate and Doctoral programs with a flexible ...",programs,undergraduate,descriptive,basic,0.7,0.9699999999999999,unreviewed
qa_20250822_160549_e21aed53,What are the career prospects after B.Tech Computer Science?,"-------------------------------------------------------------------------------- Department of Computer Science & Engineering offers undergraduate, post graduate and Doctoral programs with a flexible ...",programs,undergraduate,factual,basic,0.7,0.9699999999999999,unreviewed
qa_20250822_160549_993df258,What are the career prospects after M.Tech in Computer Science?,"-------------------------------------------------------------------------------- Department of Computer Science & Engineering offers undergraduate, post graduate and Doctoral programs with a flexible ...",programs,undergraduate,factual,basic,0.7,0.9699999999999999,unreviewed
qa_20250822_160549_312784ce,What is the curriculum of B.Tech Computer Science?,"-------------------------------------------------------------------------------- Department of Computer Science & Engineering offers undergraduate, post graduate and Doctoral programs with a flexible ...",programs,undergraduate,factual,basic,0.7,0.9699999999999999,unreviewed
qa_20250822_160549_90539b20,What is the curriculum of M.Tech in Computer Science?,"-------------------------------------------------------------------------------- Department of Computer Science & Engineering offers undergraduate, post graduate and Doctoral programs with a flexible ...",programs,undergraduate,factual,basic,0.7,0.9699999999999999,unreviewed
qa_20250822_160549_5ec480ed,Are there any industry collaborations for B.Tech Computer Science?,DIR-V VEGA Workshop from 17-11-2023 to 18-11-2023 A Guest Lecture on Cyber Security on 07-11-2023 Mega Hackathon 2023 for Y21 & Y22 Students from 04-11-2023 to 05-11-2023 An In-Person Interaction Prog...,programs,general,yes_no,intermediate,0.7,0.9699999999999999,unreviewed
qa_20250822_160549_eb890529,Are there any industry collaborations for M.Tech in Computer Science?,DIR-V VEGA Workshop from 17-11-2023 to 18-11-2023 A Guest Lecture on Cyber Security on 07-11-2023 Mega Hackathon 2023 for Y21 & Y22 Students from 04-11-2023 to 05-11-2023 An In-Person Interaction Prog...,programs,general,yes_no,intermediate,0.7,0.9699999999999999,unreviewed
qa_20250822_160549_e9a5a01c,What practical training is provided in B.Tech Computer Science?,"Computer Science & Engineering – Unique Features Conduction of Two-day Hands-on Workshop on ""Hunting Threats"" K L University VZA, Student Team secured Second Runner-up Position with prize money of Rs ...",programs,general,descriptive,basic,0.7,0.9699999999999999,unreviewed
qa_20250822_160549_c8036000,What practical training is provided in M.Tech in Computer Science?,"Computer Science & Engineering – Unique Features Conduction of Two-day Hands-on Workshop on ""Hunting Threats"" K L University VZA, Student Team secured Second Runner-up Position with prize money of Rs ...",programs,general,descriptive,basic,0.7,0.9699999999999999,unreviewed
qa_20250822_160549_6c5f0e26,What research opportunities are available in B.Tech Computer Science?,"-------------------------------------------------------------------------------- Department of Computer Science & Engineering offers undergraduate, post graduate and Doctoral programs with a flexible ...",programs,undergraduate,descriptive,intermediate,0.7,0.9699999999999999,unreviewed
qa_20250822_160549_b1ee644d,What research opportunities are available in M.Tech in Computer Science?,"-------------------------------------------------------------------------------- Department of Computer Science & Engineering offers undergraduate, post graduate and Doctoral programs with a flexible ...",programs,undergraduate,descriptive,intermediate,0.7,0.9699999999999999,unreviewed
qa_20250822_160549_5cc0cb6e,What certifications can I get with B.Tech Computer Science?,"-------------------------------------------------------------------------------- Department of Computer Science & Engineering offers undergraduate, post graduate and Doctoral programs with a flexible ...",programs,undergraduate,descriptive,basic,0.7,0.9699999999999999,unreviewed
qa_20250822_160549_0115f27a,What certifications can I get with M.Tech in Computer Science?,"-------------------------------------------------------------------------------- Department of Computer Science & Engineering offers undergraduate, post graduate and Doctoral programs with a flexible ...",programs,undergraduate,descriptive,basic,0.7,0.9699999999999999,unreviewed
qa_20250822_160549_81f5df42,Is B.Tech Computer Science AICTE approved?,"-------------------------------------------------------------------------------- Department of Computer Science & Engineering offers undergraduate, post graduate and Doctoral programs with a flexible ...",programs,undergraduate,yes_no,intermediate,0.7,0.9699999999999999,unreviewed
qa_20250822_160549_6fe2b794,Is M.Tech in Computer Science AICTE approved?,"-------------------------------------------------------------------------------- Department of Computer Science & Engineering offers undergraduate, post graduate and Doctoral programs with a flexible ...",programs,undergraduate,yes_no,intermediate,0.7,0.9699999999999999,unreviewed
qa_20250822_160549_9e746246,What is the faculty-student ratio in Computer Science?,"Computer Science & Engineering – Unique Features Conduction of Two-day Hands-on Workshop on ""Hunting Threats"" K L University VZA, Student Team secured Second Runner-up Position with prize money of Rs ...",programs,general,factual,basic,0.7,0.9699999999999999,unreviewed
